community,month,monthlyav,year,Sani_Q,av_II_Q,FY,desc,actual,max_MGD,max_II_Q
Arlington,Aug,3.0756084083837743,18-20,2.362539639621164,0.7130687687626103,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Dec,6.322539639621164,18-20,2.362539639621164,3.96,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Feb,5.741428528510053,18-20,2.362539639621164,3.3788888888888886,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Jan,5.219206306287831,18-20,2.362539639621164,2.8566666666666674,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Jul,3.3611639639393296,18-20,2.362539639621164,0.9986243243181656,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Jun,3.7967195194948853,18-20,2.362539639621164,1.4341798798737213,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Mar,6.634497297272663,18-20,2.362539639621164,4.271957657651499,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,May,5.248941741717108,18-20,2.362539639621164,2.8864021020959436,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Nov,6.456984084065608,18-20,2.362539639621164,4.094444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Oct,3.7825396396211644,18-20,2.362539639621164,1.4200000000000004,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Arlington,Sep,3.2136507507322754,18-20,2.362539639621164,0.8511111111111114,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.0197354354292765,4.5197354354292765
Ashland,Apr,1.6188888888888888,18-20,0.8,0.8188888888888888,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Aug,1.0566666666666666,18-20,0.8,0.2566666666666666,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Dec,1.43,18-20,0.8,0.6299999999999999,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Feb,1.4977777777777779,18-20,0.8,0.6977777777777778,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Jan,1.4644444444444444,18-20,0.8,0.6644444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Jul,1.0544444444444445,18-20,0.8,0.2544444444444445,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Jun,1.1333333333333333,18-20,0.8,0.33333333333333326,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Mar,1.5855555555555556,18-20,0.8,0.7855555555555556,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,May,1.3666666666666667,18-20,0.8,0.5666666666666667,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Nov,1.4733333333333334,18-20,0.8,0.6733333333333333,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Oct,1.1211111111111112,18-20,0.8,0.3211111111111111,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Ashland,Sep,1.0611111111111111,18-20,0.8,0.26111111111111107,FY22,Option 3 - FY22 w/ water adjustment,FALSE,1.6188888888888888,0.8188888888888888
Bedford,Apr,3.557777777777777,18-20,1.3,2.257777777777777,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Aug,1.932222222222222,18-20,1.3,0.632222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Dec,2.9477777777777776,18-20,1.3,1.6477777777777776,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Feb,2.9555555555555557,18-20,1.3,1.6555555555555557,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Jan,2.758888888888889,18-20,1.3,1.458888888888889,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Jul,2.1211111111111114,18-20,1.3,0.8211111111111113,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Jun,2.3355555555555556,18-20,1.3,1.0355555555555556,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Mar,3.3244444444444445,18-20,1.3,2.0244444444444447,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,May,2.92,18-20,1.3,1.6199999999999999,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Nov,2.87,18-20,1.3,1.57,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Oct,1.9188888888888889,18-20,1.3,0.6188888888888888,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Bedford,Sep,1.8666666666666667,18-20,1.3,0.5666666666666667,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.5577777777777775,2.257777777777777
Belmont,Apr,4.620131596421979,18-20,1.3809320306498174,3.2391995657721613,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Aug,2.10124270753309,18-20,1.3809320306498174,0.7203106768832725,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Dec,3.9209320306498174,18-20,1.3809320306498174,2.54,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Feb,3.714265363983151,18-20,1.3809320306498174,2.3333333333333335,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Jan,3.356487586205373,18-20,1.3809320306498174,1.9755555555555557,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Jul,2.243464929755312,18-20,1.3809320306498174,0.8625328991054948,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Jun,2.382353818644201,18-20,1.3809320306498174,1.0014217879943836,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Mar,4.48124270753309,18-20,1.3809320306498174,3.100310676883273,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,May,3.252353818644201,18-20,1.3809320306498174,1.8714217879943837,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Nov,4.257598697316483,18-20,1.3809320306498174,2.8766666666666665,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Oct,2.47315425287204,18-20,1.3809320306498174,1.0922222222222224,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Belmont,Sep,2.0098209195387065,18-20,1.3809320306498174,0.628888888888889,FY22,Option 3 - FY22 w/ water adjustment,FALSE,4.639199565772161,3.2391995657721613
Boston,Apr,103.91652471928663,18-20,50.069893539464964,53.84663117982166,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Aug,72.56208027484217,18-20,50.069893539464964,22.492186735377203,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Dec,92.65433798390941,18-20,50.069893539464964,42.58444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Feb,86.49100465057606,18-20,50.069893539464964,36.4211111111111,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Jan,93.42100465057607,18-20,50.069893539464964,43.35111111111111,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Jul,79.1943024970644,18-20,50.069893539464964,29.124408957599428,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Jun,75.40319138595328,18-20,50.069893539464964,25.33329784648832,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Mar,95.43541360817551,18-20,50.069893539464964,45.36552006871055,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,May,82.44096916373107,18-20,50.069893539464964,32.3710756242661,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Nov,103.85211576168717,18-20,50.069893539464964,53.78222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Oct,79.82100465057607,18-20,50.069893539464964,29.751111111111115,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Boston,Sep,75.09100465057608,18-20,50.069893539464964,25.02111111111111,FY22,Option 3 - FY22 w/ water adjustment,FALSE,112.34663117982166,53.84663117982166
Braintree,Apr,10.432222222222222,18-20,3.2,7.232222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Aug,4.594444444444445,18-20,3.2,1.3944444444444448,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Dec,9.99,18-20,3.2,6.79,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Feb,9.473333333333333,18-20,3.2,6.2733333333333325,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Jan,9.54888888888889,18-20,3.2,6.348888888888889,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Jul,5.406666666666667,18-20,3.2,2.206666666666667,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Jun,6.195555555555555,18-20,3.2,2.995555555555555,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Mar,11.125555555555556,18-20,3.2,7.9255555555555555,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,May,8.178888888888888,18-20,3.2,4.978888888888888,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Nov,10.287777777777778,18-20,3.2,7.087777777777778,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Oct,6.097777777777777,18-20,3.2,2.897777777777777,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Braintree,Sep,5.053333333333333,18-20,3.2,1.8533333333333326,FY22,Option 3 - FY22 w/ water adjustment,FALSE,11.125555555555556,7.9255555555555555
Brookline,Apr,12.518208538301991,18-20,4.131989737059826,8.386218801242165,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Aug,6.220430760524213,18-20,4.131989737059826,2.0884410234643864,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Dec,10.110878625948715,18-20,4.131989737059826,5.978888888888888,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Feb,9.951989737059826,18-20,4.131989737059826,5.819999999999999,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Jan,9.90532307039316,18-20,4.131989737059826,5.773333333333334,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Jul,6.665986316079769,18-20,4.131989737059826,2.5339965790199424,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Jun,6.853764093857546,18-20,4.131989737059826,2.7217743567977193,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Mar,11.581541871635324,18-20,4.131989737059826,7.449552134575497,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,May,8.945986316079768,18-20,4.131989737059826,4.813996579019942,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Nov,10.91421195928205,18-20,4.131989737059826,6.782222222222223,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Oct,6.753100848170938,18-20,4.131989737059826,2.6211111111111114,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Brookline,Sep,6.116434181504271,18-20,4.131989737059826,1.9844444444444447,FY22,Option 3 - FY22 w/ water adjustment,FALSE,12.586218801242165,8.386218801242165
Burlington,Apr,5.1066666666666665,18-20,2,3.1066666666666665,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Aug,2.7933333333333334,18-20,2,0.7933333333333334,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Dec,4.357777777777778,18-20,2,2.3577777777777778,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Feb,4.374444444444444,18-20,2,2.3744444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Jan,3.982222222222222,18-20,2,1.982222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Jul,3.118888888888889,18-20,2,1.1188888888888888,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Jun,3.411111111111111,18-20,2,1.411111111111111,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Mar,4.858888888888889,18-20,2,2.858888888888889,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,May,4.237777777777778,18-20,2,2.2377777777777776,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Nov,4.2444444444444445,18-20,2,2.2444444444444445,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Oct,2.937777777777778,18-20,2,0.9377777777777778,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Burlington,Sep,2.7533333333333334,18-20,2,0.7533333333333334,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.1066666666666665,3.1066666666666665
Cambridge,Apr,20.805555555555554,18-20,11.5,9.305555555555554,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Aug,19.046666666666667,18-20,11.5,7.546666666666667,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Dec,19.822222222222223,18-20,11.5,8.322222222222223,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Feb,17.797777777777778,18-20,11.5,6.297777777777778,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Jan,17.697777777777777,18-20,11.5,6.197777777777777,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Jul,19.563333333333333,18-20,11.5,8.063333333333333,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Jun,18.32111111111111,18-20,11.5,6.821111111111112,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Mar,19.07,18-20,11.5,7.57,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,May,17.94777777777778,18-20,11.5,6.44777777777778,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Nov,21.261111111111113,18-20,11.5,9.761111111111113,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Oct,18.055555555555554,18-20,11.5,6.555555555555554,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Cambridge,Sep,17.698888888888888,18-20,11.5,6.198888888888888,FY22,Option 3 - FY22 w/ water adjustment,FALSE,21.261111111111113,9.761111111111113
Canton,Apr,2.921131587418258,18-20,0.5725153572303601,2.348616230187898,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Aug,1.1855760318627024,18-20,0.5725153572303601,0.6130606746323424,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Dec,2.769182023897027,18-20,0.5725153572303601,2.1966666666666668,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Feb,2.7569598016748045,18-20,0.5725153572303601,2.1844444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Jan,2.9047375794525823,18-20,0.5725153572303601,2.332222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Jul,1.2877982540849247,18-20,0.5725153572303601,0.7152828968545646,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Jun,1.5877982540849245,18-20,0.5725153572303601,1.0152828968545644,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Mar,3.1666871429738137,18-20,0.5725153572303601,2.5941717857434536,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,May,2.2055760318627025,18-20,0.5725153572303601,1.6330606746323424,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Nov,2.9447375794525823,18-20,0.5725153572303601,2.3722222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Oct,1.8958486905636938,18-20,0.5725153572303601,1.3233333333333337,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Canton,Sep,1.6569598016748048,18-20,0.5725153572303601,1.0844444444444448,FY22,Option 3 - FY22 w/ water adjustment,FALSE,3.9941717857434536,2.5941717857434536
Chelsea,Apr,6.7195254452197615,18-20,2.9713107505814875,3.748214694638274,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Aug,4.93841433410865,18-20,2.9713107505814875,1.9671035835271624,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Dec,6.515755195025933,18-20,2.9713107505814875,3.544444444444445,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Feb,5.900199639470377,18-20,2.9713107505814875,2.9288888888888893,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Jan,5.885755195025932,18-20,2.9713107505814875,2.9144444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Jul,5.195081000775317,18-20,2.9713107505814875,2.2237702501938292,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Jun,5.183969889664206,18-20,2.9713107505814875,2.212659139082718,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Mar,6.897303222997539,18-20,2.9713107505814875,3.925992472416051,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,May,5.195081000775317,18-20,2.9713107505814875,2.2237702501938292,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Nov,6.9535329728037105,18-20,2.9713107505814875,3.982222222222223,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Oct,5.455755195025931,18-20,2.9713107505814875,2.484444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Chelsea,Sep,4.841310750581488,18-20,2.9713107505814875,1.87,FY22,Option 3 - FY22 w/ water adjustment,FALSE,6.982222222222223,3.982222222222223
Dedham,Apr,5.716666666666667,18-20,1.8,3.916666666666667,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Aug,2.6366666666666667,18-20,1.8,0.8366666666666667,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Dec,4.875555555555556,18-20,1.8,3.075555555555556,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Feb,4.85,18-20,1.8,3.05,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Jan,4.8133333333333335,18-20,1.8,3.0133333333333336,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Jul,2.7444444444444445,18-20,1.8,0.9444444444444444,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Jun,3.21,18-20,1.8,1.41,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Mar,5.774444444444445,18-20,1.8,3.974444444444445,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,May,4.344444444444444,18-20,1.8,2.5444444444444443,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Nov,4.819999999999999,18-20,1.8,3.0199999999999996,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Oct,2.982222222222222,18-20,1.8,1.182222222222222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Dedham,Sep,2.54,18-20,1.8,0.74,FY22,Option 3 - FY22 w/ water adjustment,FALSE,5.774444444444445,3.974444444444445
Everett,Apr,6.7763886555409805,18-20,3.153124824989068,3.6232638305519123,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
Everett,Aug,5.635277544429869,18-20,3.153124824989068,2.4821527194408004,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
Everett,Dec,6.467569269433513,18-20,3.153124824989068,3.3144444444444447,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
Everett,Feb,6.593124824989069,18-20,3.153124824989068,3.4400000000000004,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
Everett,Jan,6.552013713877957,18-20,3.153124824989068,3.398888888888889,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
Everett,Jul,5.647499766652091,18-20,3.153124824989068,2.4943749416630228,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
Everett,Jun,5.29749976665209,18-20,3.153124824989068,2.1443749416630222,FY22,Option 3 - FY22 w/ water adjustment,FALSE,7.034374941663023,3.8343749416630226
